time,x,y,z,class
2016-05-17 12:58:35.348,-1.296875,0.171875,0.046875,downstairs
2016-05-17 12:58:35.359,-1.125,0.09375,-0.15625,downstairs
2016-05-17 12:58:35.369,-1.109375,0.046875,-0.375,downstairs
2016-05-17 12:58:35.380,-1.109375,0.078125,-0.421875,downstairs
2016-05-17 12:58:35.390,-1.171875,0.203125,-0.34375,downstairs
2016-05-17 12:58:35.400,-1.265625,0.265625,-0.21875,downstairs
2016-05-17 12:58:35.410,-1.1875,0.1875,-0.078125,downstairs
2016-05-17 12:58:35.421,-0.90625,0.0625,0.015625,downstairs
2016-05-17 12:58:35.431,-0.671875,-0.078125,0.03125,downstairs
2016-05-17 12:58:35.442,-0.46875,-0.1875,-0.0625,downstairs
2016-05-17 12:58:35.452,-0.328125,-0.296875,-0.21875,downstairs
2016-05-17 12:58:35.462,-0.234375,-0.328125,-0.359375,downstairs
2016-05-17 12:58:35.472,-0.203125,-0.34375,-0.390625,downstairs
2016-05-17 12:58:35.483,-0.234375,-0.328125,-0.3125,downstairs
2016-05-17 12:58:35.493,-0.34375,-0.296875,-0.15625,downstairs
2016-05-17 12:58:35.504,-0.515625,-0.28125,-0.046875,downstairs
2016-05-17 12:58:35.514,-0.71875,-0.28125,-0.015625,downstairs
2016-05-17 12:58:35.524,-0.890625,-0.21875,-0.015625,downstairs
2016-05-17 12:58:35.534,-1.046875,-0.140625,-0.03125,downstairs
2016-05-17 12:58:35.545,-1.1875,-0.1875,-0.078125,downstairs
2016-05-17 12:58:35.555,-1.328125,-0.296875,-0.15625,downstairs
2016-05-17 12:58:35.566,-1.484375,-0.1875,-0.3125,downstairs
2016-05-17 12:58:35.576,-1.6875,0.015625,-0.609375,downstairs
2016-05-17 12:58:35.586,-1.796875,0.265625,-0.9375,downstairs
2016-05-17 12:58:35.597,-1.59375,0.4375,-1.09375,downstairs
2016-05-17 12:58:35.607,-1.125,0.5,-1.109375,downstairs
2016-05-17 12:58:35.617,-0.75,0.546875,-0.96875,downstairs
2016-05-17 12:58:35.627,-0.484375,0.5625,-0.734375,downstairs
2016-05-17 12:58:35.638,-0.296875,0.59375,-0.46875,downstairs
2016-05-17 12:58:35.648,-0.1875,0.578125,-0.265625,downstairs
2016-05-17 12:58:35.659,-0.078125,0.578125,-0.09375,downstairs
2016-05-17 12:58:35.669,-0.0625,0.5625,0.140625,downstairs
2016-05-17 12:58:35.679,-0.1875,0.578125,0.265625,downstairs
2016-05-17 12:58:35.689,-0.671875,0.703125,0.578125,downstairs
2016-05-17 12:58:35.700,-1.8125,0.8125,0.96875,downstairs
2016-05-17 12:58:35.710,-1.984375,0.234375,0.5,downstairs
2016-05-17 12:58:35.720,-2.390625,0.03125,-0.234375,downstairs
2016-05-17 12:58:35.730,-3.03125,-2.359375,-0.640625,downstairs
2016-05-17 12:58:35.741,-1.859375,-1.578125,-0.578125,downstairs
2016-05-17 12:58:35.751,-1.015625,-0.875,0.25,downstairs
2016-05-17 12:58:35.761,-0.828125,-0.03125,-0.03125,downstairs
2016-05-17 12:58:35.771,-2.3125,1.578125,-0.75,downstairs
2016-05-17 12:58:35.782,-2.71875,0.5625,-1.34375,downstairs
2016-05-17 12:58:35.792,-1.59375,-0.09375,-0.171875,downstairs
2016-05-17 12:58:35.802,-0.953125,0.046875,0.328125,downstairs
2016-05-17 12:58:35.812,-0.734375,0.109375,0.46875,downstairs
2016-05-17 12:58:35.823,-0.578125,0.234375,0.40625,downstairs
2016-05-17 12:58:35.833,-0.5625,0.203125,0.234375,downstairs
2016-05-17 12:58:35.843,-0.71875,0.015625,0.0,downstairs
2016-05-17 12:58:35.854,-0.984375,-0.234375,-0.203125,downstairs
2016-05-17 12:58:35.864,-1.3125,-0.265625,-0.421875,downstairs
2016-05-17 12:58:35.874,-1.671875,-0.1875,-0.515625,downstairs
2016-05-17 12:58:35.884,-1.65625,-0.25,-0.421875,downstairs
2016-05-17 12:58:35.895,-1.25,-0.15625,-0.265625,downstairs
2016-05-17 12:58:35.905,-0.90625,0.125,-0.234375,downstairs
2016-05-17 12:58:35.915,-0.78125,0.25,-0.34375,downstairs
2016-05-17 12:58:35.925,-0.8125,0.234375,-0.5,downstairs
2016-05-17 12:58:35.936,-0.78125,0.28125,-0.5625,downstairs
2016-05-17 12:58:35.946,-0.6875,0.34375,-0.578125,downstairs
2016-05-17 12:58:35.956,-0.5625,0.390625,-0.578125,downstairs
2016-05-17 12:58:35.966,-0.453125,0.296875,-0.515625,downstairs
2016-05-17 12:58:35.977,-0.40625,0.0625,-0.453125,downstairs
2016-05-17 12:58:35.987,-0.46875,-0.140625,-0.453125,downstairs
2016-05-17 12:58:35.997,-0.578125,-0.171875,-0.515625,downstairs
2016-05-17 12:58:36.007,-0.734375,-0.171875,-0.59375,downstairs
2016-05-17 12:58:36.018,-0.828125,-0.203125,-0.5,downstairs
2016-05-17 12:58:36.028,-0.828125,-0.15625,-0.421875,downstairs
2016-05-17 12:58:36.038,-0.75,-0.125,-0.453125,downstairs
2016-05-17 12:58:36.048,-0.703125,-0.171875,-0.53125,downstairs
2016-05-17 12:58:36.058,-0.703125,-0.203125,-0.609375,downstairs
2016-05-17 12:58:36.069,-0.734375,-0.140625,-0.640625,downstairs
2016-05-17 12:58:36.079,-0.796875,-0.125,-0.625,downstairs
2016-05-17 12:58:36.089,-0.890625,-0.078125,-0.53125,downstairs
2016-05-17 12:58:36.099,-1.015625,-0.015625,-0.453125,downstairs
2016-05-17 12:58:36.110,-1.3125,0.109375,-0.359375,downstairs
