time,x,y,z,class
2016-04-20 10:09:26.279,-1.640625,-0.25,-0.96875,walk_mod
2016-04-20 10:09:26.289,-1.515625,-0.21875,-1.125,walk_mod
2016-04-20 10:09:26.299,-1.28125,-0.140625,-1.25,walk_mod
2016-04-20 10:09:26.309,-1.125,-0.015625,-1.171875,walk_mod
2016-04-20 10:09:26.319,-1.0,0.171875,-0.984375,walk_mod
2016-04-20 10:09:26.330,-0.859375,0.234375,-0.71875,walk_mod
2016-04-20 10:09:26.340,-0.78125,0.234375,-0.453125,walk_mod
2016-04-20 10:09:26.350,-0.84375,0.203125,-0.25,walk_mod
2016-04-20 10:09:26.360,-0.921875,0.15625,-0.0625,walk_mod
2016-04-20 10:09:26.370,-1.015625,0.015625,0.125,walk_mod
2016-04-20 10:09:26.381,-1.125,-0.1875,0.296875,walk_mod
2016-04-20 10:09:26.391,-1.5,-0.3125,0.40625,walk_mod
2016-04-20 10:09:26.401,-1.96875,-0.40625,0.390625,walk_mod
2016-04-20 10:09:26.411,-1.921875,-0.390625,0.171875,walk_mod
2016-04-20 10:09:26.421,-1.53125,-0.3125,-0.25,walk_mod
2016-04-20 10:09:26.431,-1.234375,-0.40625,-0.640625,walk_mod
2016-04-20 10:09:26.441,-0.9375,-0.5,-0.703125,walk_mod
2016-04-20 10:09:26.452,-0.59375,-0.453125,-0.359375,walk_mod
2016-04-20 10:09:26.462,-0.359375,-0.1875,0.078125,walk_mod
2016-04-20 10:09:26.472,-0.34375,0.171875,0.5625,walk_mod
2016-04-20 10:09:26.482,-0.5,0.46875,0.84375,walk_mod
2016-04-20 10:09:26.492,-0.71875,0.609375,0.734375,walk_mod
2016-04-20 10:09:26.503,-0.875,0.40625,0.40625,walk_mod
2016-04-20 10:09:26.513,-1.03125,-0.015625,0.046875,walk_mod
2016-04-20 10:09:26.523,-1.171875,-0.359375,-0.21875,walk_mod
2016-04-20 10:09:26.533,-1.1875,-0.5,-0.359375,walk_mod
2016-04-20 10:09:26.543,-1.09375,-0.453125,-0.328125,walk_mod
2016-04-20 10:09:26.553,-1.0,-0.21875,-0.1875,walk_mod
2016-04-20 10:09:26.563,-0.953125,-0.03125,0.03125,walk_mod
2016-04-20 10:09:26.574,-0.953125,0.078125,0.203125,walk_mod
2016-04-20 10:09:26.584,-1.0,0.03125,0.265625,walk_mod
2016-04-20 10:09:26.594,-1.078125,-0.140625,0.21875,walk_mod
2016-04-20 10:09:26.604,-1.078125,-0.28125,0.109375,walk_mod
2016-04-20 10:09:26.614,-1.03125,-0.375,0.0625,walk_mod
2016-04-20 10:09:26.625,-0.984375,-0.375,0.09375,walk_mod
