time,x,y,z,class
2016-04-22 15:12:35.785,-0.984375,-0.09375,-0.265625,standing
2016-04-22 15:12:35.796,-0.984375,-0.09375,-0.28125,standing
2016-04-22 15:12:35.806,-0.984375,-0.09375,-0.265625,standing
2016-04-22 15:12:35.816,-0.984375,-0.078125,-0.28125,standing
2016-04-22 15:12:35.826,-0.984375,-0.078125,-0.28125,standing
2016-04-22 15:12:35.837,-0.984375,-0.0625,-0.28125,standing
2016-04-22 15:12:35.847,-0.984375,-0.0625,-0.28125,standing
2016-04-22 15:12:35.858,-0.984375,-0.0625,-0.28125,standing
2016-04-22 15:12:35.868,-0.984375,-0.03125,-0.28125,standing
2016-04-22 15:12:35.878,-0.984375,-0.015625,-0.28125,standing
2016-04-22 15:12:35.888,-0.984375,-0.015625,-0.265625,standing
2016-04-22 15:12:35.899,-0.984375,-0.015625,-0.265625,standing
2016-04-22 15:12:35.909,-0.984375,0.0,-0.265625,standing
2016-04-22 15:12:35.919,-0.984375,0.0,-0.265625,standing
2016-04-22 15:12:35.930,-0.984375,0.0,-0.265625,standing
2016-04-22 15:12:35.940,-0.984375,0.0,-0.28125,standing
2016-04-22 15:12:35.951,-1.0,-0.015625,-0.28125,standing
2016-04-22 15:12:35.961,-1.0,-0.015625,-0.28125,standing
2016-04-22 15:12:35.971,-1.0,-0.015625,-0.296875,standing
2016-04-22 15:12:35.981,-1.0,-0.03125,-0.296875,standing
2016-04-22 15:12:35.992,-1.0,-0.046875,-0.28125,standing
2016-04-22 15:12:36.002,-1.0,-0.0625,-0.28125,standing
2016-04-22 15:12:36.013,-1.0,-0.078125,-0.28125,standing
2016-04-22 15:12:36.023,-0.984375,-0.078125,-0.265625,standing
2016-04-22 15:12:36.033,-0.96875,-0.078125,-0.25,standing
2016-04-22 15:12:36.043,-0.9375,-0.078125,-0.234375,standing
2016-04-22 15:12:36.054,-0.921875,-0.078125,-0.234375,standing
2016-04-22 15:12:36.064,-0.9375,-0.078125,-0.21875,standing
2016-04-22 15:12:36.075,-0.953125,-0.078125,-0.21875,standing
2016-04-22 15:12:36.085,-0.96875,-0.078125,-0.234375,standing
2016-04-22 15:12:36.095,-0.984375,-0.109375,-0.25,standing
2016-04-22 15:12:36.105,-0.984375,-0.125,-0.234375,standing
2016-04-22 15:12:36.116,-1.015625,-0.171875,-0.203125,standing
2016-04-22 15:12:36.126,-1.046875,-0.21875,-0.1875,standing
2016-04-22 15:12:36.137,-1.0625,-0.234375,-0.171875,standing
