time,x,y,z,class
2016-05-11 13:33:20.097,-0.625,-0.15625,0.234375,jogging
2016-05-11 13:33:20.107,-0.578125,-0.15625,0.234375,jogging
2016-05-11 13:33:20.116,-0.53125,-0.171875,0.21875,jogging
2016-05-11 13:33:20.126,-0.5,-0.171875,0.21875,jogging
2016-05-11 13:33:20.136,-0.46875,-0.140625,0.203125,jogging
2016-05-11 13:33:20.145,-0.453125,-0.078125,0.21875,jogging
2016-05-11 13:33:20.155,-0.4375,-0.03125,0.234375,jogging
2016-05-11 13:33:20.165,-0.421875,0.0,0.265625,jogging
2016-05-11 13:33:20.175,-0.390625,0.015625,0.296875,jogging
2016-05-11 13:33:20.184,-0.375,0.0,0.296875,jogging
2016-05-11 13:33:20.194,-0.3125,-0.0625,0.28125,jogging
2016-05-11 13:33:20.204,-0.296875,-0.109375,0.234375,jogging
2016-05-11 13:33:20.214,-0.296875,-0.109375,0.171875,jogging
2016-05-11 13:33:20.223,-0.359375,-0.078125,0.078125,jogging
2016-05-11 13:33:20.233,-0.5,0.015625,-0.09375,jogging
2016-05-11 13:33:20.243,-0.71875,0.140625,-0.3125,jogging
2016-05-11 13:33:20.253,-1.046875,0.03125,-0.703125,jogging
2016-05-11 13:33:20.263,-1.65625,-0.453125,-1.5625,jogging
2016-05-11 13:33:20.272,-2.875,-1.078125,-2.328125,jogging
2016-05-11 13:33:20.282,-2.53125,-1.296875,-1.84375,jogging
2016-05-11 13:33:20.292,-1.5,-0.859375,-0.828125,jogging
2016-05-11 13:33:20.302,-1.140625,-0.609375,-0.421875,jogging
2016-05-11 13:33:20.311,-0.921875,-0.546875,-0.25,jogging
2016-05-11 13:33:20.321,-0.875,-0.421875,-0.21875,jogging
2016-05-11 13:33:20.331,-1.0,-0.28125,-0.234375,jogging
2016-05-11 13:33:20.340,-0.984375,-0.25,-0.171875,jogging
2016-05-11 13:33:20.350,-0.71875,-0.390625,-0.09375,jogging
2016-05-11 13:33:20.360,-0.453125,-0.6875,-0.09375,jogging
2016-05-11 13:33:20.370,-0.484375,-1.0,-0.09375,jogging
2016-05-11 13:33:20.380,-0.765625,-1.15625,-0.140625,jogging
2016-05-11 13:33:20.389,-1.5,-0.859375,-0.171875,jogging
2016-05-11 13:33:20.399,-2.84375,0.484375,-0.09375,jogging
2016-05-11 13:33:20.409,-2.15625,0.9375,-0.28125,jogging
2016-05-11 13:33:20.419,-1.171875,0.8125,-0.109375,jogging
2016-05-11 13:33:20.428,-0.546875,0.640625,0.296875,jogging
2016-05-11 13:33:20.438,-0.03125,0.40625,0.921875,jogging
2016-05-11 13:33:20.448,0.3125,0.09375,1.0625,jogging
2016-05-11 13:33:20.458,0.25,0.015625,0.75,jogging
2016-05-11 13:33:20.467,-0.140625,0.0,0.359375,jogging
2016-05-11 13:33:20.477,-0.59375,-0.125,0.140625,jogging
2016-05-11 13:33:20.487,-1.1875,-0.40625,0.1875,jogging
2016-05-11 13:33:20.496,-2.296875,-1.28125,0.40625,jogging
2016-05-11 13:33:20.506,-1.84375,-1.515625,0.5625,jogging
