time,x,y,z,class
2016-05-17 13:12:30.445,-0.4375,0.09375,-1.015625,sitting
2016-05-17 13:12:30.455,-0.40625,0.09375,-0.96875,sitting
2016-05-17 13:12:30.465,-0.359375,0.109375,-0.90625,sitting
2016-05-17 13:12:30.475,-0.34375,0.125,-0.890625,sitting
2016-05-17 13:12:30.486,-0.328125,0.125,-0.875,sitting
2016-05-17 13:12:30.496,-0.328125,0.125,-0.890625,sitting
2016-05-17 13:12:30.506,-0.328125,0.125,-0.90625,sitting
2016-05-17 13:12:30.516,-0.359375,0.09375,-0.953125,sitting
2016-05-17 13:12:30.526,-0.359375,0.0625,-0.96875,sitting
2016-05-17 13:12:30.536,-0.375,0.03125,-0.953125,sitting
2016-05-17 13:12:30.547,-0.390625,0.015625,-0.921875,sitting
2016-05-17 13:12:30.557,-0.40625,0.0,-0.90625,sitting
2016-05-17 13:12:30.567,-0.40625,-0.015625,-0.890625,sitting
2016-05-17 13:12:30.577,-0.421875,0.0,-0.890625,sitting
2016-05-17 13:12:30.587,-0.421875,0.015625,-0.890625,sitting
2016-05-17 13:12:30.597,-0.40625,0.0625,-0.90625,sitting
2016-05-17 13:12:30.607,-0.390625,0.078125,-0.9375,sitting
2016-05-17 13:12:30.618,-0.359375,0.109375,-0.9375,sitting
2016-05-17 13:12:30.628,-0.34375,0.109375,-0.9375,sitting
2016-05-17 13:12:30.638,-0.3125,0.09375,-0.921875,sitting
2016-05-17 13:12:30.648,-0.28125,0.09375,-0.921875,sitting
2016-05-17 13:12:30.658,-0.265625,0.078125,-0.90625,sitting
2016-05-17 13:12:30.669,-0.265625,0.078125,-0.90625,sitting
2016-05-17 13:12:30.679,-0.265625,0.0625,-0.890625,sitting
2016-05-17 13:12:30.689,-0.28125,0.046875,-0.90625,sitting
2016-05-17 13:12:30.699,-0.3125,0.015625,-0.921875,sitting
2016-05-17 13:12:30.709,-0.34375,-0.015625,-0.953125,sitting
2016-05-17 13:12:30.719,-0.375,-0.03125,-0.984375,sitting
2016-05-17 13:12:30.729,-0.390625,-0.0625,-1.0,sitting
2016-05-17 13:12:30.740,-0.390625,-0.09375,-1.0,sitting
2016-05-17 13:12:30.750,-0.375,-0.09375,-0.984375,sitting
2016-05-17 13:12:30.760,-0.359375,-0.078125,-0.96875,sitting
2016-05-17 13:12:30.770,-0.359375,-0.046875,-0.9375,sitting
2016-05-17 13:12:30.780,-0.34375,0.0,-0.9375,sitting
2016-05-17 13:12:30.791,-0.328125,0.03125,-0.9375,sitting
2016-05-17 13:12:30.801,-0.34375,0.078125,-0.9375,sitting
2016-05-17 13:12:30.811,-0.34375,0.09375,-0.953125,sitting
2016-05-17 13:12:30.821,-0.359375,0.109375,-0.953125,sitting
2016-05-17 13:12:30.831,-0.359375,0.125,-0.9375,sitting
2016-05-17 13:12:30.841,-0.34375,0.125,-0.921875,sitting
2016-05-17 13:12:30.851,-0.34375,0.140625,-0.90625,sitting
2016-05-17 13:12:30.862,-0.34375,0.15625,-0.890625,sitting
2016-05-17 13:12:30.872,-0.34375,0.171875,-0.890625,sitting
2016-05-17 13:12:30.882,-0.359375,0.171875,-0.875,sitting
2016-05-17 13:12:30.892,-0.359375,0.171875,-0.90625,sitting
2016-05-17 13:12:30.902,-0.375,0.171875,-0.921875,sitting
2016-05-17 13:12:30.913,-0.375,0.15625,-0.9375,sitting
2016-05-17 13:12:30.923,-0.390625,0.140625,-0.9375,sitting
2016-05-17 13:12:30.933,-0.390625,0.109375,-0.9375,sitting
2016-05-17 13:12:30.943,-0.390625,0.09375,-0.9375,sitting
2016-05-17 13:12:30.953,-0.390625,0.078125,-0.9375,sitting
2016-05-17 13:12:30.963,-0.375,0.0625,-0.921875,sitting
2016-05-17 13:12:30.973,-0.359375,0.046875,-0.90625,sitting
2016-05-17 13:12:30.984,-0.34375,0.046875,-0.90625,sitting
