time,x,y,z,class
2016-04-22 14:49:59.201,-1.0,-0.46875,-0.265625,upstairs
2016-04-22 14:49:59.211,-1.03125,-0.4375,-0.171875,upstairs
2016-04-22 14:49:59.221,-1.0625,-0.421875,-0.078125,upstairs
2016-04-22 14:49:59.231,-1.078125,-0.390625,-0.015625,upstairs
2016-04-22 14:49:59.241,-1.109375,-0.375,0.0,upstairs
2016-04-22 14:49:59.251,-1.140625,-0.359375,0.015625,upstairs
2016-04-22 14:49:59.262,-1.171875,-0.359375,0.03125,upstairs
2016-04-22 14:49:59.272,-1.21875,-0.375,0.0,upstairs
2016-04-22 14:49:59.282,-1.265625,-0.375,0.0,upstairs
2016-04-22 14:49:59.292,-1.421875,-0.4375,-0.015625,upstairs
2016-04-22 14:49:59.302,-1.703125,-0.53125,-0.015625,upstairs
2016-04-22 14:49:59.312,-2.046875,-0.625,0.03125,upstairs
2016-04-22 14:49:59.322,-2.265625,-0.65625,0.015625,upstairs
2016-04-22 14:49:59.333,-2.265625,-0.65625,-0.0625,upstairs
2016-04-22 14:49:59.343,-2.015625,-0.53125,-0.140625,upstairs
2016-04-22 14:49:59.353,-1.796875,-0.34375,-0.1875,upstairs
2016-04-22 14:49:59.363,-1.703125,-0.203125,-0.203125,upstairs
2016-04-22 14:49:59.373,-1.6875,-0.03125,-0.34375,upstairs
2016-04-22 14:49:59.383,-1.75,0.03125,-0.546875,upstairs
2016-04-22 14:49:59.394,-1.734375,0.046875,-0.6875,upstairs
2016-04-22 14:49:59.404,-1.59375,0.0625,-0.734375,upstairs
2016-04-22 14:49:59.414,-1.34375,0.0,-0.75,upstairs
2016-04-22 14:49:59.424,-1.171875,-0.234375,-0.6875,upstairs
2016-04-22 14:49:59.434,-1.078125,-0.515625,-0.59375,upstairs
2016-04-22 14:49:59.444,-1.015625,-0.765625,-0.46875,upstairs
2016-04-22 14:49:59.455,-0.96875,-0.90625,-0.3125,upstairs
2016-04-22 14:49:59.465,-0.953125,-0.96875,-0.125,upstairs
2016-04-22 14:49:59.475,-1.015625,-0.765625,0.1875,upstairs
2016-04-22 14:49:59.485,-1.03125,-0.53125,0.5625,upstairs
2016-04-22 14:49:59.495,-1.109375,-0.46875,0.78125,upstairs
