time,x,y,z,class
2016-04-22 13:16:32.468,-1.234375,0.21875,0.265625,upstairs
2016-04-22 13:16:32.478,-1.265625,0.265625,0.453125,upstairs
2016-04-22 13:16:32.488,-1.390625,0.140625,0.546875,upstairs
2016-04-22 13:16:32.498,-1.4375,-0.125,0.53125,upstairs
2016-04-22 13:16:32.508,-1.4375,-0.390625,0.453125,upstairs
2016-04-22 13:16:32.519,-1.390625,-0.578125,0.34375,upstairs
2016-04-22 13:16:32.529,-1.375,-0.6875,0.28125,upstairs
2016-04-22 13:16:32.539,-1.421875,-0.671875,0.25,upstairs
2016-04-22 13:16:32.549,-1.46875,-0.578125,0.25,upstairs
2016-04-22 13:16:32.559,-1.46875,-0.40625,0.21875,upstairs
2016-04-22 13:16:32.569,-1.421875,-0.21875,0.25,upstairs
2016-04-22 13:16:32.580,-1.34375,-0.046875,0.28125,upstairs
2016-04-22 13:16:32.590,-1.265625,0.109375,0.296875,upstairs
2016-04-22 13:16:32.600,-1.21875,0.203125,0.28125,upstairs
2016-04-22 13:16:32.610,-1.15625,0.21875,0.265625,upstairs
2016-04-22 13:16:32.620,-1.078125,0.25,0.25,upstairs
2016-04-22 13:16:32.630,-0.984375,0.234375,0.203125,upstairs
2016-04-22 13:16:32.640,-0.875,0.21875,0.15625,upstairs
2016-04-22 13:16:32.651,-0.765625,0.1875,0.109375,upstairs
2016-04-22 13:16:32.661,-0.71875,0.109375,0.09375,upstairs
2016-04-22 13:16:32.671,-0.671875,0.015625,0.09375,upstairs
2016-04-22 13:16:32.681,-0.671875,-0.078125,0.09375,upstairs
2016-04-22 13:16:32.691,-0.6875,-0.1875,0.09375,upstairs
2016-04-22 13:16:32.701,-0.6875,-0.265625,0.109375,upstairs
2016-04-22 13:16:32.712,-0.6875,-0.34375,0.140625,upstairs
2016-04-22 13:16:32.722,-0.671875,-0.375,0.171875,upstairs
2016-04-22 13:16:32.732,-0.625,-0.40625,0.171875,upstairs
2016-04-22 13:16:32.742,-0.578125,-0.421875,0.1875,upstairs
2016-04-22 13:16:32.752,-0.53125,-0.390625,0.171875,upstairs
2016-04-22 13:16:32.763,-0.53125,-0.328125,0.15625,upstairs
2016-04-22 13:16:32.773,-0.5,-0.25,0.125,upstairs
2016-04-22 13:16:32.783,-0.484375,-0.1875,0.109375,upstairs
2016-04-22 13:16:32.793,-0.453125,-0.109375,0.09375,upstairs
2016-04-22 13:16:32.803,-0.421875,-0.03125,0.109375,upstairs
2016-04-22 13:16:32.813,-0.40625,0.046875,0.109375,upstairs
2016-04-22 13:16:32.824,-0.390625,0.109375,0.0625,upstairs
2016-04-22 13:16:32.834,-0.421875,0.125,0.0,upstairs
2016-04-22 13:16:32.844,-0.5,0.140625,-0.140625,upstairs
2016-04-22 13:16:32.854,-0.609375,0.109375,-0.25,upstairs
2016-04-22 13:16:32.864,-0.765625,0.078125,-0.34375,upstairs
2016-04-22 13:16:32.874,-1.03125,0.0,-0.5,upstairs
2016-04-22 13:16:32.885,-1.3125,-0.0625,-0.734375,upstairs
2016-04-22 13:16:32.895,-1.65625,-0.109375,-1.03125,upstairs
2016-04-22 13:16:32.905,-2.09375,-0.3125,-1.359375,upstairs
2016-04-22 13:16:32.915,-2.0625,-0.609375,-1.53125,upstairs
2016-04-22 13:16:32.925,-1.625,-0.796875,-1.3125,upstairs
2016-04-22 13:16:32.935,-1.21875,-0.859375,-0.9375,upstairs
2016-04-22 13:16:32.945,-0.96875,-0.734375,-0.625,upstairs
2016-04-22 13:16:32.956,-0.859375,-0.484375,-0.4375,upstairs
2016-04-22 13:16:32.966,-0.890625,-0.203125,-0.328125,upstairs
2016-04-22 13:16:32.976,-1.015625,0.0625,-0.265625,upstairs
2016-04-22 13:16:32.986,-1.140625,0.125,-0.328125,upstairs
2016-04-22 13:16:32.996,-1.4375,0.0,-0.390625,upstairs
2016-04-22 13:16:33.006,-1.984375,-0.109375,-0.28125,upstairs
2016-04-22 13:16:33.017,-2.25,0.0,-0.015625,upstairs
2016-04-22 13:16:33.027,-1.953125,0.28125,0.09375,upstairs
2016-04-22 13:16:33.037,-1.25,0.453125,-0.078125,upstairs
2016-04-22 13:16:33.047,-0.375,0.3125,-0.046875,upstairs
2016-04-22 13:16:33.057,0.09375,0.328125,0.34375,upstairs
2016-04-22 13:16:33.068,0.328125,0.453125,0.546875,upstairs
2016-04-22 13:16:33.078,0.484375,0.5625,0.734375,upstairs
2016-04-22 13:16:33.088,0.1875,0.25,0.78125,upstairs
2016-04-22 13:16:33.098,-0.53125,-0.140625,0.953125,upstairs
2016-04-22 13:16:33.108,-1.828125,-0.46875,1.234375,upstairs
2016-04-22 13:16:33.118,-2.84375,-1.03125,0.765625,upstairs
2016-04-22 13:16:33.129,-1.84375,-1.3125,0.09375,upstairs
2016-04-22 13:16:33.139,-1.09375,-1.171875,0.046875,upstairs
2016-04-22 13:16:33.149,-0.90625,-0.859375,0.125,upstairs
2016-04-22 13:16:33.159,-0.9375,-0.59375,0.21875,upstairs
2016-04-22 13:16:33.169,-0.96875,-0.421875,0.3125,upstairs
2016-04-22 13:16:33.179,-0.96875,-0.21875,0.28125,upstairs
2016-04-22 13:16:33.189,-0.90625,0.03125,0.171875,upstairs
2016-04-22 13:16:33.200,-0.84375,0.25,0.078125,upstairs
2016-04-22 13:16:33.210,-0.78125,0.4375,0.0,upstairs
2016-04-22 13:16:33.220,-0.75,0.515625,-0.0625,upstairs
2016-04-22 13:16:33.230,-0.78125,0.5,-0.109375,upstairs
2016-04-22 13:16:33.240,-0.84375,0.375,-0.109375,upstairs
2016-04-22 13:16:33.250,-0.9375,0.21875,-0.078125,upstairs
2016-04-22 13:16:33.261,-1.03125,0.015625,0.0,upstairs
2016-04-22 13:16:33.271,-1.078125,-0.203125,0.015625,upstairs
2016-04-22 13:16:33.281,-1.09375,-0.421875,0.046875,upstairs
2016-04-22 13:16:33.291,-1.046875,-0.5625,0.171875,upstairs
2016-04-22 13:16:33.301,-0.984375,-0.609375,0.328125,upstairs
2016-04-22 13:16:33.312,-0.890625,-0.59375,0.46875,upstairs
2016-04-22 13:16:33.322,-0.796875,-0.578125,0.5,upstairs
2016-04-22 13:16:33.332,-0.765625,-0.546875,0.375,upstairs
2016-04-22 13:16:33.342,-0.796875,-0.484375,0.171875,upstairs
2016-04-22 13:16:33.352,-0.859375,-0.40625,-0.046875,upstairs
2016-04-22 13:16:33.362,-0.953125,-0.25,-0.1875,upstairs
2016-04-22 13:16:33.373,-1.015625,0.0,-0.234375,upstairs
2016-04-22 13:16:33.383,-1.046875,0.171875,-0.171875,upstairs
2016-04-22 13:16:33.393,-1.015625,0.140625,-0.015625,upstairs
2016-04-22 13:16:33.403,-0.96875,0.0,0.125,upstairs
2016-04-22 13:16:33.413,-0.921875,-0.21875,0.1875,upstairs
2016-04-22 13:16:33.423,-0.9375,-0.4375,0.171875,upstairs
2016-04-22 13:16:33.433,-1.0,-0.546875,0.078125,upstairs
2016-04-22 13:16:33.444,-1.046875,-0.515625,-0.015625,upstairs
2016-04-22 13:16:33.454,-1.078125,-0.421875,-0.109375,upstairs
2016-04-22 13:16:33.464,-1.09375,-0.328125,-0.140625,upstairs
2016-04-22 13:16:33.474,-1.109375,-0.25,-0.15625,upstairs
2016-04-22 13:16:33.484,-1.09375,-0.21875,-0.125,upstairs
2016-04-22 13:16:33.494,-1.078125,-0.265625,-0.078125,upstairs
